K,n,min_support,max_support,beta,avg_row_support,s_eff,rate,predictor,mean_loss,se_loss,median_loss,mean_ratio_to_rate,reps
1000,9474,2,10,10.0,6.033,478.5207804776326,0.6379477904337415,add-one,2.6704676303846546,0.0,2.6704676303846546,4.186028497048325,1
1000,9474,2,10,10.0,6.033,478.5207804776326,0.6379477904337415,cesaro,0.022635049374309765,0.0,0.022635049374309765,0.03548103734150434,1
1000,9474,2,10,10.0,6.033,478.5207804776326,0.6379477904337415,support-oracle,0.049993476754145755,0.0,0.049993476754145755,0.07836609437922049,1
100,6319,2,10,1.0,5.78,569.4657447134257,0.6553730954224954,MLE,0.05587171485266394,0.0,0.05587171485266394,0.08525176764640523,1
100,6319,2,10,1.0,5.78,569.4657447134257,0.6553730954224954,adaptive,0.13303236572352137,0.0,0.13303236572352137,0.20298722460945728,1
100,6319,2,10,1.0,5.78,569.4657447134257,0.6553730954224954,add-half,0.44859047598540247,0.0,0.44859047598540247,0.6844810675302628,1
100,6319,2,10,1.0,5.78,569.4657447134257,0.6553730954224954,add-one,0.7078790423432334,0.0,0.7078790423432334,1.080116115976487,1
100,6319,2,10,1.0,5.78,569.4657447134257,0.6553730954224954,cesaro,0.26980326375860786,0.0,0.26980326375860786,0.4116788828273083,1
100,6319,2,10,1.0,5.78,569.4657447134257,0.6553730954224954,support-oracle,0.04671603600796659,0.0,0.04671603600796659,0.07128158957738484,1
1000,8948,2,10,10.0,6.033,470.10207477372296,0.662429732172864,MLE,0.019496161005412578,0.0,0.019496161005412578,0.02943128917457009,1
1000,8948,2,10,10.0,6.033,470.10207477372296,0.662429732172864,adaptive,0.028469615106078972,0.0,0.028469615106078972,0.04297756233358453,1
1000,8948,2,10,10.0,6.033,470.10207477372296,0.662429732172864,add-half,2.6335591045855553,0.0,2.6335591045855553,3.9756052252472207,1
1000,8948,2,10,10.0,6.033,470.10207477372296,0.662429732172864,add-one,3.2771723365611667,0.0,3.2771723365611667,4.947199948002898,1
1000,8948,2,10,10.0,6.033,470.10207477372296,0.662429732172864,cesaro,0.03387998863494847,0.0,0.03387998863494847,0.05114503016616913,1
1000,8948,2,10,10.0,6.033,470.10207477372296,0.662429732172864,support-oracle,0.047002518536264866,0.0,0.047002518536264866,0.07095472357813695,1
1000,8423,2,10,10.0,6.033,461.5085851506197,0.6895633337649717,MLE,0.019496161005412578,0.0,0.019496161005412578,0.028273198487751353,1
1000,8423,2,10,10.0,6.033,461.5085851506197,0.6895633337649717,adaptive,0.287346906931129,0.0,0.287346906931129,0.41670850647210794,1
1000,8423,2,10,10.0,6.033,461.5085851506197,0.6895633337649717,add-half,4.961803521287246,0.0,4.961803521287246,7.195573311875671,1
1000,8423,2,10,10.0,6.033,461.5085851506197,0.6895633337649717,add-one,5.517876731580346,0.0,5.517876731580346,8.00198685369927,1
1000,8423,2,10,10.0,6.033,461.5085851506197,0.6895633337649717,cesaro,0.28990891187124423,0.0,0.28990891187124423,0.42042390840063976,1
1000,8423,2,10,10.0,6.033,461.5085851506197,0.6895633337649717,support-oracle,0.4459614434259334,0.0,0.4459614434259334,0.6467302154698575,1
100,5794,2,10,1.0,5.78,568.4533256737557,0.705325597128783,MLE,0.005420913888049973,0.0,0.005420913888049973,0.0076856899992248364,1
100,5794,2,10,1.0,5.78,568.4533256737557,0.705325597128783,adaptive,0.04791207176759041,0.0,0.04791207176759041,0.06792901315736924,1
100,5794,2,10,1.0,5.78,568.4533256737557,0.705325597128783,add-half,0.5412976777235241,0.0,0.5412976777235241,0.7674436883150442,1
100,5794,2,10,1.0,5.78,568.4533256737557,0.705325597128783,add-one,0.8760332390354605,0.0,0.8760332390354605,1.2420267215617706,1
100,5794,2,10,1.0,5.78,568.4533256737557,0.705325597128783,cesaro,0.14279660091294352,0.0,0.14279660091294352,0.20245486835333268,1
100,5794,2,10,1.0,5.78,568.4533256737557,0.705325597128783,support-oracle,0.005957488193947542,0.0,0.005957488193947542,0.00844643696216201,1
1000,7897,2,10,10.0,6.033,452.3420447449295,0.7194897183938322,MLE,0.0002775653892843667,0.0,0.0002775653892843667,0.0003857808974727193,1
1000,7897,2,10,10.0,6.033,452.3420447449295,0.7194897183938322,adaptive,0.002308714463453839,0.0,0.002308714463453839,0.003208822036550773,1
1000,7897,2,10,10.0,6.033,452.3420447449295,0.7194897183938322,add-half,0.4509546336764135,0.0,0.4509546336764135,0.6267700873934813,1
