K,n,min_support,max_support,beta,avg_row_support,s_eff,rate,rep,predictor,loss
1000,1062,2,10,1.0,6.082,1042.0812808988808,8.71881472867254,1,adaptive,4.721772978066157
1000,1062,2,10,1.0,6.082,1042.0812808988808,8.71881472867254,1,cesaro,4.616206802479308
1000,1062,2,10,1.0,6.082,1042.0812808988808,8.71881472867254,1,support-oracle,0.3148927465892046
1000,1587,2,10,1.0,6.082,1494.0426741915921,8.064845575422824,1,MLE,5.19990020003324
1000,1587,2,10,1.0,6.082,1494.0426741915921,8.064845575422824,1,add-one,5.19990020003324
1000,1587,2,10,1.0,6.082,1494.0426741915921,8.064845575422824,1,add-half,5.19990020003324
1000,1587,2,10,1.0,6.082,1494.0426741915921,8.064845575422824,1,adaptive,5.19990020003324
1000,1587,2,10,1.0,6.082,1494.0426741915921,8.064845575422824,1,cesaro,5.19990020003324
1000,1587,2,10,1.0,6.082,1494.0426741915921,8.064845575422824,1,support-oracle,0.23805507010641583
1000,2113,2,10,1.0,6.082,1881.5609407007303,7.47251337938788,1,MLE,13.374479085785383
1000,2113,2,10,1.0,6.082,1881.5609407007303,7.47251337938788,1,add-one,4.6004110738551
1000,2113,2,10,1.0,6.082,1881.5609407007303,7.47251337938788,1,add-half,4.417828102454726
1000,2113,2,10,1.0,6.082,1881.5609407007303,7.47251337938788,1,adaptive,2.7771554322206384
1000,2113,2,10,1.0,6.082,1881.5609407007303,7.47251337938788,1,cesaro,3.6913238277693696
1000,2113,2,10,1.0,6.082,1881.5609407007303,7.47251337938788,1,support-oracle,0.14513813181830926
1000,2639,2,10,1.0,6.082,2216.3372267667687,6.959285005801667,1,MLE,23.072840795080253
1000,2639,2,10,1.0,6.082,2216.3372267667687,6.959285005801667,1,add-one,5.5019376766916785
1000,2639,2,10,1.0,6.082,2216.3372267667687,6.959285005801667,1,add-half,5.437770344837176
1000,2639,2,10,1.0,6.082,2216.3372267667687,6.959285005801667,1,adaptive,6.0907877507133135
1000,2639,2,10,1.0,6.082,2216.3372267667687,6.959285005801667,1,cesaro,5.7981234462826405
1000,2639,2,10,1.0,6.082,2216.3372267667687,6.959285005801667,1,support-oracle,0.8266180871715366
1000,3165,2,10,1.0,6.082,2510.146743705563,6.5186297440265175,1,MLE,0.16752493199369647
