K,n,min_support,max_support,beta,avg_row_support,s_eff,rate,predictor,mean_loss,se_loss,median_loss,mean_ratio_to_rate,reps
100,500,2,40,7.0,21.29,31.158644733116628,0.6572458085521866,add-half,1.0131272975498198,0.07736823085447572,0.8300339442085156,1.5414739574856877,100
100,500,2,40,7.0,21.29,31.158644733116628,0.6572458085521866,add-one,1.4321974054137145,0.069201658374368,1.264217369259306,2.1790894468671156,100
100,500,2,40,7.0,21.29,31.158644733116628,0.6572458085521866,cesaro,0.32905377522761314,0.08897215680951122,0.12274108254922696,0.5006555704820225,100
100,500,2,40,7.0,21.29,31.158644733116628,0.6572458085521866,oracle,0.33389677884661145,0.050438039121045906,0.29040608909047816,0.5080242041895036,100
200,2000,2,40,5.0,20.365,130.98484935557994,0.6842238460757583,MLE,0.22155488606603208,0.05566544888380649,0.10862758924425044,0.32380468371092286,100
200,2000,2,40,5.0,20.365,130.98484935557994,0.6842238460757583,adaptive,0.11753871644615575,0.052328220422446656,0.02727779887531512,0.17178401062792203,100
200,2000,2,40,5.0,20.365,130.98484935557994,0.6842238460757583,add-half,0.8124083904191908,0.08735989338976513,0.3695347653733879,1.1873429946626557,100
200,2000,2,40,5.0,20.365,130.98484935557994,0.6842238460757583,add-one,1.147515748420728,0.09538613036821446,0.6360676528892395,1.6771057527475786,100
200,2000,2,40,5.0,20.365,130.98484935557994,0.6842238460757583,cesaro,0.18858356793909523,0.05724207050602571,0.05425690084401994,0.275616772231313,100
200,2000,2,40,5.0,20.365,130.98484935557994,0.6842238460757583,oracle,0.16409859177621283,0.0335191652261983,0.04405032059541277,0.23983173447895823,100
200,500,2,40,8.0,22.37,29.653507062268982,0.7135868589337231,MLE,0.32921916599998463,0.1139845684307543,0.08501360648648731,0.461358224129744,100
200,500,2,40,8.0,22.37,29.653507062268982,0.7135868589337231,adaptive,0.296496292977177,0.11472555048550725,0.030229974017467184,0.4155013356330811,100
200,500,2,40,8.0,22.37,29.653507062268982,0.7135868589337231,add-half,1.2446537440174215,0.0994797681648372,0.8903589139349546,1.7442217838445693,100
200,500,2,40,8.0,22.37,29.653507062268982,0.7135868589337231,add-one,1.6966308858109551,0.09116067075504944,1.3473821712281868,2.377609487296536,100
200,500,2,40,8.0,22.37,29.653507062268982,0.7135868589337231,cesaro,0.34736114690506575,0.11355350766059373,0.07763850663403069,0.486781871830025,100
200,500,2,40,8.0,22.37,29.653507062268982,0.7135868589337231,oracle,0.3014866432718302,0.0648068400652114,0.15095427680786744,0.42249466830474786,100
200,500,2,40,7.0,20.89,32.226366804921064,0.7647750549642759,MLE,0.09600525019601905,0.052481324953489505,0.01022714103957027,0.12553397181672413,100
200,500,2,40,7.0,20.89,32.226366804921064,0.7647750549642759,adaptive,0.11909246050200062,0.054071888040101136,0.0074332993499049895,0.15572220841795587,100
200,500,2,40,7.0,20.89,32.226366804921064,0.7647750549642759,add-half,0.77908928007289,0.12857818020963502,0.21342395086763222,1.0187169089991863,100
200,500,2,40,7.0,20.89,32.226366804921064,0.7647750549642759,add-one,1.0055958366851658,0.13892814403264692,0.3886297896289814,1.314890999853727,100
200,500,2,40,7.0,20.89,32.226366804921064,0.7647750549642759,cesaro,0.28437974638785435,0.0827818822905373,0.02057512113235528,0.37184757078816894,100
200,500,2,40,7.0,20.89,32.226366804921064,0.7647750549642759,oracle,0.2723326186683853,0.06277675108760755,0.02505599677162952,0.35609505945654374,100
